adroitly,eudroitly,
adroitness,eudroitnes,
adulate,ajeulaet,
adulation,ajeulaeshn,
adult,eudult,
adulterant,eudulteur'nt,
adulterate,eudulteuraet,
adulteration,eudulteuraeshn,
adulterer,eudulteur'r,
adulteress,eudulteuris,
adulterous,eudulteureus,
adultery,eudulteury,
adulthood,eudulthuud,
advance,eudvans,
advanced,eudvanst,
advancement,eudvansm'nt,
advances,eudvansiz,
advantage,eudvantij,
advantageous,advantaejeus,
advantageously,advantaejeusly,
Advent,Advent,
advent,advent,
adventure,eudvenchr,
adventurer,eudvenchr'r,
adventuresome,eudvenchrsm,
adventuress,eudvench'ris,
adventurous,eudvench'reus,
adventurously,eudvench'reusly,
adverb,adveurb,
adverbial,adveurbiul,
adversarial,advrsairiul,
adversary,advrsairy,
adverse,adveurs,
adversely,adveursly,
adversity,adveursity,
advert,adveurt,n
advert,adveurt,v
advertise,advrtiez,
advertisement,advrtiezm'nt,
advertiser,advrtiezr,
advertising,advrtiezing,
advice,eudvies,
advisability,eudviezeubility,
advisable,eudviezeubl,
advise,eudviez,
advisedly,eudviezidly,
adviser,eudviezr,
advisory,eudviezeury,
advocacy,adveukeusy,
advocate,adveukit,n
advocate,adveukaet,v
adz,adz,
aegis,eejis,
aerate,airaet,
aeration,airaeshn,
aerator,airaetr,
aerial,airiul,
aerialist,airiulist,
aerobatics,aireubatiks,
aerobic,airoebik,
aerobics,airoebiks,
aerodynamic,airoedienamik,
aerodynamically,airoedienamikly,
aerodynamics,airoedienamiks,
aeronautical,aireunautikl,
aeronautics,aireunautiks,
aeroplane,aireuplaen,
aerosol,aireusol,
aerospace,airoespaes,
aesthete,estheet,
aesthetic,esthetik,
aesthetically,esthetikly,
aesthetics,esthetiks,
afar,eufaar,
affability,afeubility,
affable,afeubl,
affably,afeubly,
affair,eufair,
affairs,eufairz,
affect,eufekt,
affectation,afektaeshn,
affected,eufektid,
affecting,eufekting,
affection,eufexhn,
affectionate,eufexh'nit,
affectionately,eufexh'nitly,
affidavit,afidaevit,
affiliate,eufiliit,n
affiliate,eufiliaet,v
affiliated,eufiliaetid,
affiliation,eufiliaeshn,
affinity,eufinity,
affirm,eufeurm,
affirmation,af'rmaeshn,
affirmative,eufeurmeutiv,
affirmatively,eufeurmeutivly,
affix,afix,n
affix,eufix,v
afflict,euflikt,
affliction,euflixhn,
affluence,afloouns,
affluent,afloount,
afford,eufaurd,
affordable,eufaurdeubl,
afforest,eufaurist,
afforestation,eufauristaeshn,
affray,eufrae,
affront,eufrunt,
afghan,afgan,
aficionado,eufishiunaadoe,
afield,afeeld,
afire,eufier,
aflame,euflaem,
afloat,eufloet,
aflutter,euflutr,
afoot,eufuut,
aforementioned,eufaurmenshnd,
aforesaid,eufaursed,
afoul,eufoul,
afraid,eufraed,
afresh,eufresh,
Africa,Afrika,
African,Afrikn,
African-American,Afrikn-Eumerikn,
Afrikaans,Afrikaanz,
Afro,Afroe,
Afro-American,Afroe-Eumerikn,
aft,aft,
after,aftr,
afterbirth,aftrbeurth,
afterburner,aftrbeurn'r,
aftereffect,aftrifekt,
afterglow,aftrgloe,
afterlife,aftrlief,
aftermath,aft'rmath,
afternoon,aftrnoon,
aftershave,aftrshaev,
aftershock,aftrshok,
afterthought,aftrthaut,
afterward,aftrwrd,
afterwards,aftrwrdz,
afterword,aftrweurd,
again,eugen,
against,eugenst,
agape,eugaep,
agate,agit,
agave,eugaavy,
age,aej,
aged,aejid,adj
aged,aejd,v
ageless,aejles,
agency,aejnsy,
agenda,eujenda,
agent,aejnt,
age-old,aej-oeld,
ages,aejiz,
agglomeration,euglomeuraeshn,
agglutination,euglootinaeshn,
aggrandize,eugrandiez,
aggrandizement,eugrandiezm'nt,
aggravate,agreuvaet,
aggravating,agreuvaeting,
aggravation,agreuvaeshn,
aggregate,agrigit,n
aggregate,agrigaet,v
aggregation,agrigaeshn,
aggression,eugreshn,
aggressive,eugresiv,
aggressively,eugresivly,
aggressiveness,eugresivnes,
aggressor,eugresr,
aggrieved,eugreevd,
aghast,eugast,
agile,ajl,
agilely,aj'lly,
agility,eujility,
aging,aejing,
agitate,ajitaet,
agitated,ajitaetid,
agitation,ajitaeshn,
agitator,ajitaetr,
aglitter,euglitr,
aglow,eugloe,
agnostic,agnostik,
agnosticism,agnostisizm,
ago,eugoe,
agog,eugog,
agonize,ageuniez,
agonized,ageuniezd,
agonizing,ageuniezing,
agonizingly,ageuniezingly,
agony,ageuny,
agrarian,eugrairiun,
agree,eugree,
agreeable,eugreeubl,
agreeably,eugreeubly,
agreed,eugreed,
agreement,eugreem'nt,
agribusiness,agribiznes,
agricultural,agrikulchr'l,
agriculture,agrikulchr,
agronomist,eugroneumist,
agronomy,eugroneumy,
aground,euground,
ague,aegue,
ah,aa,
aha,aahaa,
ahead,euhed,
ahem,euhem,
ahoy,euhoi,
aid,aed,
aide,aed,
aide-de-camp,aed-di-kamp,
aides-de-camp,aedz-di-kamp,
ail,ael,
aileron,aeleuron,
ailing,aeling,
ailment,aelm'nt,
aim,aem,
aimless,aemles,
aimlessly,aemlesly,
aimlessness,aemlesnes,
ain't,aen't,
air,air,
airbag,airbag,
airborne,airbaurn,
airbrush,airbrush,
air-condition,air-kndishn,
air-conditioned,air-kndishnd,
aircraft,airkraft,
airfare,airfair,
airfield,airfeeld,
airhead,airhed,
airily,airily,
airing,airing,
airless,airles,
airlift,airlift,
airline,airlien,
airliner,airlien'r,
airlock,airlok,
airmail,airmael,
airman,airm'n,
airmen,airm'n,
airplane,airplaen,
airport,airpaurt,
airs,airz,
airship,airship,
airsick,airsik,
airsickness,airsiknes,
airspace,airspaes,
airstrike,airstriek,
airstrip,airstrip,
airtight,airtiet,
airtime,airtiem,
airwaves,airwaevz,
airway,airwae,
airy,airy,
aisle,iel,
ajar,eujaar,
akimbo,eukimboe,
akin,eukin,
Al,Al,
alabaster,aleubastr,
alacrity,eulakrity,
Alan,Al'n,
alarm,eulaarm,
alarmed,eulaarmd,
alarming,eulaarming,
alarmingly,eulaarmingly,
alarmist,eulaarmist,
alas,eulas,
albacore,albeukaur,
Albanian,Albaeny'n,
albatross,albeutraus,
albeit,aulbeeit,
Albert,Albrt,
albino,albienoe,
album,albm,
albumen,albuem'n,
albumin,albuem'n,
alchemist,alkeumist,
alchemy,alkeumy,
alcohol,alkeuhaul,
alcoholic,alkeuhaulik,
alcoholism,alkeuhaulizm,
alcove,alkoev,
alder,auldr,
alderman,auldeurm'n,
aldermen,auldeurm'n,
alderwoman,auldrwuum'n,
alderwomen,auldrwim'n,
ale,ael,
alert,euleurt,
alertly,euleurtly,
alertness,euleurtnes,
Alex,Alix,
Alexander,Aligzandr,
alfalfa,alfalfa,
Alfred,Alfrid,
alfresco,alfreskoe,
alga,alga,
algae,aljee,
algebra,aljibra,
algebraic,aljibraeik,
algebraically,aljibraeikly,
algorithm,algeurithm,
Ali,Aalee,
alias,aelyeus,
alibi,aleubie,
Alice,Alis,
alien,aely'n,
alienate,aely'naet,
alienated,aely'naetid,
alienation,aely'naeshn,
alight,euliet,
align,eulien,
alignment,eulienm'nt,
alike,euliek,
alimentary,alimenteury,
alimony,alimoeny,
Alison,Alisn,
alit,eulit,
alive,euliev,
alkali,alkeulie,
alkaline,alkeulien,
alkalinity,alkeulinity,
alkaloid,alkeuloid,
all,aul,
Allah,Ala,
all-American,aul-Eumerikn,
all-around,aul-euround,
allay,eulae,
all-clear,aul-kleer,
allegation,aleugaeshn,
allege,eulej,
alleged,eulejd,
allegedly,eulejidly,
allegiance,euleejns,
allegorical,aligaurikl,
allegorically,aligaurikly,
allegory,aligaury,
allegro,eulegroe,
allergen,al'rjn,
allergic,euleurjik,
allergy,al'rjy,
alleviate,euleeviaet,
alleviation,euleeviaeshn,
alley,aly,
alliance,eulieuns,
allied,eulied,
alligator,aligaetr,
all-inclusive,aul-inkloosiv,
alliteration,euliteuraeshn,
alliterative,euliteureutiv,
allocate,aleukaet,
allocation,aleukaeshn,
allot,eulot,
allotment,eulotm'nt,
all-out,aul-out,
allover,auloevr,
allow,eulou,
allowable,euloueubl,
allowance,euloueuns,
alloy,aloi,
all-purpose,aul-peurpeus,
all-round,aul-round,
allspice,aulspies,
all-star,aul-staar,
all-time,aul-tiem,
allude,eulood,
allure,euloor,
alluring,eulooring,
allusion,euloozhn,
allusive,euloosiv,
alluvial,eulooviul,
ally,alie,n
ally,eulie,v
almanac,aulmeunak,
almighty,aulmiety,
almond,aam'nd,
almost,aulmoest,
alms,aamz,
aloe,aloe,
aloft,eulauft,
aloha,euloea,
alone,euloen,
along,eulaung,
alongside,eulaungsied,
aloof,euloof,
aloofness,euloofnes,
aloud,euloud,
alpaca,alpaka,
alpha,alfa,
alphabet,alfeubet,
alphabetic,alfeubetik,
alphabetical,alfeubetikl,
alphabetically,alfeubetikly,
alphabetize,alfeubitiez,
alphanumeric,alfeunoomerik,
alpine,alpien,
already,aulredy,
alright,aulriet,
also,aulsoe,
also-ran,aulsoe-ran,
altar,aultr,
alter,aultr,
alteration,ault'raeshn,
altercation,aultrkaeshn,
alternate,ault'rnit,adj
alternate,ault'rnaet,v
alternately,ault'rnitly,
alternation,ault'rnaeshn,
alternative,aulteurneutiv,
alternatively,aulteurneutivly,
alternator,ault'rnaetr,
although,aulthoe,
altimeter,altimeutr,
altitude,altitood,
alto,altoe,
altogether,ault'gethr,
altruism,altrooizm,
altruist,altrooist,
altruistic,altrooistik,
altruistically,altrooistikly,
alum,al'm,
alum,eulum,
aluminum,euloomin'm,
alumna,eulumna,
alumnae,eulumnee,
alumni,eulumnie,
alumnus,eulumneus,
always,aulwaez,
am,am,
amalgam,eumalgm,
amalgamate,eumalgeumaet,
amalgamation,eumalgeumaeshn,
amaryllis,ameurilis,
amass,eumas,
amateur,ameuteur,
amateurish,ameuteurish,
amateurism,ameuteurizm,
amatory,ameutaury,
amaze,eumaez,
amazed,eumaezd,
amazement,eumaezm'nt,
amazing,eumaezing,
amazingly,eumaezingly,
Amazon,Ameuzon,
ambassador,ambaseudr,
ambassadorial,ambaseudauriul,
ambassadorship,ambaseudrship,
amber,ambr,
ambiance,ambiuns,
ambidextrous,ambidextreus,
ambidextrously,ambidextreusly,
ambient,ambiunt,
ambiguity,ambigueity,
ambiguous,ambigueus,
ambiguously,ambigueusly,
ambition,ambishn,
ambitious,ambish's,
ambitiously,ambish'sly,
ambivalence,ambiveul'ns,
ambivalent,ambiveul'nt,
ambivalently,ambiveul'ntly,
amble,ambl,
ambrosia,ambroezha,
ambulance,ambyeul'ns,
ambulatory,ambyeuleutaury,
ambush,ambuush,
ameliorate,eumeelyeuraet,
amelioration,eumeelyeuraeshn,
amen,aamen,
amenable,eumeeneubl,
amend,eumend,
amendable,eumendeubl,
amendment,eumendm'nt,
amends,eumendz,
amenity,eumenity,
Amerasian,Am'raezhn,
America,Eumerika,
American,Eumerikn,
Americana,Eumerikaana,
Americanism,Eumerik'nizm,
Americanization,Eumerik'nizaeshn,
Americanize,Eumerik'niez,
amethyst,ameuthist,
amiability,aemiubility,
amiable,aemiubl,
amiably,aemiubly,
amicability,amikeubility,
amicable,amikeubl,
amicably,amikeubly,
amid,eumid,
amidships,eumidships,
amidst,eumidst,
amigo,eumeegoe,
amiss,eumis,
amity,amity,
ammeter,ameetr,
ammo,amoe,
ammonia,eumoenya,
ammunition,amyeunishn,
amnesia,amneezha,
amnesiac,amneeziak,
amnesty,amneusty,
amniocentesis,amnioesenteesis,
amoeba,eumeeba,
amoebae,eumeebee,
amoebic,eumeebik,
amok,eumuk,
among,eumung,
amongst,eumungst,
amoral,aemaur'l,
amorality,aemaurality,
amorally,aemaur'ly,
amorous,ameureus,
amorously,ameureusly,
amorousness,ameureusnes,
amorphous,eumaurfeus,
amortize,am'rtiez,
amount,eumount,
amour,eumoor,
amp,amp,
amperage,ampeurij,
ampere,ampir,
ampersand,amprsand,
amphetamine,amfeteumeen,
amphibian,amfibiun,
amphibious,amfibius,
amphitheater,amfeutheeutr,
ample,ampl,
amplification,amplifikaeshn,
amplifier,amplifier,
amplify,amplifie,
amplitude,amplitood,
amply,amply,
ampule,ampuel,
amputate,ampyeutaet,
amputation,ampyeutaeshn,
amputee,ampyeutee,
amulet,amyeulit,
amuse,eumuez,
amused,eumuezd,
amusement,eumuezm'nt,
amusing,eumuezing,
amusingly,eumuezingly,
an,n,
anachronism,eunakreunizm,
anachronistic,eunakreunistik,
anaconda,aneukonda,
anaerobic,aneuroebik,
anagram,aneugram,
anal,aen'l,
analgesia,an'ljeezia,
analgesic,an'ljeezik,
analogous,eunaleugeus,
analogously,eunaleugeusly,
analogue,aneulaug,
analogy,eunaleujy,
analyses,eunaliseez,
analysis,eunalisis,
analyst,aneulist,
analytic,aneulitik,
analytical,aneulitikl,
analytically,aneulitikly,
analyze,aneuliez,
anapest,aneupest,
anarchic,anaarkik,
anarchically,anaarkikly,
anarchism,an'rkizm,
anarchist,an'rkist,
anarchistic,an'rkistik,
anarchy,an'rky,
anathema,eunatheuma,
anatomic,aneutomik,
anatomical,aneutomikl,
anatomically,aneutomikly,
anatomist,eunateumist,
anatomy,eunateumy,
ancestor,ansestr,
ancestral,ansestr'l,
ancestry,ansestry,
anchor,ankr,
anchorage,ank'rij,
anchorman,ank'rman,
anchormen,ank'rmen,
anchorperson,ankrpeursn,
anchorwoman,ankrwuum'n,
anchorwomen,ankrwim'n,
anchovy,anchoevy,
ancient,aenshnt,
ancillary,anseulairy,
and,and,
andante,aandaantae,
andiron,andiern,
and/or,and/aur,
Andrew,Androo,
androgynous,androjeuneus,
android,android,
Andy,Andy,
anecdotal,anikdoetl,
anecdote,anikdoet,
anemia,euneemia,
anemic,euneemik,
anemometer,animomitr,
anemone,eunemeuny,
anesthesia,anistheezha,
anesthesiologist,anistheezioleujist,
anesthesiology,anistheezioleujy,
anesthetic,anisthetik,
anesthetist,eunesthitist,
anesthetize,eunesthitiez,
aneurysm,anyeurizm,
anew,eunoo,
angel,aenjl,
Angela,Anjeula,
angelic,anjelik,
angelically,anjelikly,
anger,anggr,
angina,anjiena,
angioplasty,anjiuplasty,
angiosperm,anjiuspeurm,
angle,angl,
angler,angl'r,
angleworm,anglweurm,
Anglican,Anglikn,
Anglicize,Anglisiez,
angling,angling,
Anglo,Angloe,
Anglophile,Angleufiel,
Anglo-Saxon,Angloe-Saxn,
Angolan,Angoel'n,
angora,angaura,
angrily,angrily,
angry,angry,
angst,angst,
anguish,angwish,
anguished,angwisht,
angular,angyeul'r,
angularity,angyeularity,
animal,anim'l,
animate,animit,adj
animate,animaet,v
animated,animaetid,
animation,animaeshn,
animator,animaetr,
animism,animizm,
animosity,animosity,
animus,animeus,
anise,anis,
ankh,ank,
ankle,ankl,
anklet,anklit,
Anna,Ana,
annals,an'lz,
Anne,An,
anneal,euneel,
annex,anex,n
annex,eunex,v
annexation,anexaeshn,
Annie,Any,
annihilate,eunieulaet,
annihilation,eunieulaeshn,
anniversary,aniveurseury,
annotate,aneutaet,
annotated,aneutaetid,
annotation,aneutaeshn,
announce,eunouns,
announcement,eunounsm'nt,
announcer,eunounsr,
annoy,eunoi,
annoyance,eunoiuns,
annoyed,eunoid,
annoying,eunoiing,
annoyingly,eunoiingly,
annual,anueul,
annually,anueuly,
annuity,eunooity,
annul,eunul,
annulment,eunulm'nt,
annunciation,eununsiaeshn,
anode,anoed,
anodyne,aneudien,
anoint,eunoint,
anointment,eunointm'nt,
anomalous,eunomeuleus,
anomaly,eunomeuly,
anon,eunon,
anonymity,aneunimity,
anonymous,eunonimeus,
anonymously,eunonimeusly,
anopheles,eunofeuleez,
anorexia,aneurexia,
anorexic,aneurexik,
another,eunuthr,
answer,ansr,
answerable,ans'reubl,
ant,ant,
antacid,antasid,
antagonism,antageunizm,
antagonist,antageunist,
antagonistic,antageunistik,
antagonistically,antageunistikly,
antagonize,antageuniez,
Antarctic,Antaarktik,
Antarctica,Antaarktika,
ante,anty,
anteater,anteetr,
antebellum,antybel'm,
antecedent,antiseednt,
antechamber,antychaembr,
antedate,antidaet,
antediluvian,antidilooviun,
antelope,anteuloep,
antenna,antena,
antennae,antenee,
anterior,anteeriur,
anteroom,antyroom,
anthem,anthm,
anther,anthr,
anthill,anthil,
anthologist,antholeujist,
anthologize,antholeujiez,
anthology,antholeujy,
Anthony,Antheuny,
anthracite,anthreusiet,
anthrax,anthrax,
anthropoid,anthreupoid,
anthropological,anthreupeulojikl,
anthropologist,anthreupoleujist,
anthropology,anthreupoleujy,
anthropomorphic,anthreupeumaurfik,
anthropomorphism,anthreupeumaurfizm,
antiabortion,antiubaurshn,
antiaircraft,antiairkraft,
antibiotic,antybieotik,
antibody,antibody,
antic,antik,
Antichrist,Antykriest,
anticipate,antisipaet,
anticipation,antisipaeshn,
anticipatory,antisipeutaury,
anticlimactic,antykliemaktik,
anticlimax,antykliemax,
antics,antiks,
antidepressant,antydipresnt,
antidote,antidoet,
antifreeze,antifreez,
antigen,antijn,
antihero,antyheeroe,
antihistamine,antyhisteumeen,
antiknock,antynok,
antimatter,antymatr,
antimony,antimoeny,
antiparticle,antypaartikl,
antipasto,antypaastoe,
antipathy,antipeuthy,
antiperspirant,antypeurspeur'nt,
antipodes,antipeudeez,
antiquarian,antiqairiun,
antiquated,antiqaetid,
antique,anteek,
antiquity,antiqity,
anti-Semite,anty-Semiet,
anti-Semitic,anty-Seumitik,
anti-Semitism,anty-Semitizm,
antiseptic,antiseptik,
antiseptically,antiseptikly,
antisocial,antysoeshl,
antitheses,antitheuseez,
antithesis,antitheusis,
antithetical,antithetikl,
antitoxin,antytoxn,
antitrust,antytrust,
antiwar,antywaur,
antler,antl'r,
antonym,anteunim,
anus,aeneus,
anvil,anvl,
anxiety,angzieity,
anxious,anxheus,
anxiously,anxheusly,
any,eny,
anybody,enybody,
anyhow,enyhou,
anymore,enymaur,
anyone,enywun,
anyplace,enyplaes,
anything,enything,
anytime,enytiem,
anyway,enywae,
anywhere,eniwhair,
aorta,aeaurta,
apace,eupaes,
Apache,Eupachy,
apart,eupaart,
apartheid,eupaartaet,
apartment,eupaartm'nt,
apathetic,apeuthetik,
